ID_Review,Platform,Wilayah,Nama_Hotel,Review_Date,Text_Review,label_Kamar,label_Kebersihan,label_Pelayanan,label_Harga,label_Lokasi,label_Fasilitas,label_Makanan,error
1154,Traveloka,Bandung,YELLO Hotel Paskal Bandung,6/9/2018,"Plusnya: kamar bagus dan desain kamarnya keren, enak kalau mau main ke mal dekat. Minusnya: parkirnya di satukan dengan mal tidak ada parkir yang spesial buat tamu hotel dan tidak ada tisu di dalam kamar.",Positif,Negatif,None,None,Positif,Negatif,None,
1155,Traveloka,Bandung,YELLO Hotel Paskal Bandung,6/9/2018,"sangat bagus experience! Tanpa harus keluar dari area hotel, sudah memenuhi semua kebutuhan. Tetapi harus tiba sebelum jam 12 siang agar tidak berebut parkir dengan pengunjung mal. Kamar cukup luas, arististik, dan bersih.",Positif,None,None,None,Positif,Negatif,None,
1156,Traveloka,Bandung,YELLO Hotel Paskal Bandung,6/9/2018,"Untuk hotel sangat baik. Pelayanan juga ramah, akses dekat sama mal. Hanya saja kekurangan sedikit di lantai yang sangat berdebu, mohon untuk lebih diperhatikan.",None,Negatif,Positif,None,Positif,None,None,
1157,Traveloka,Bandung,YELLO Hotel Paskal Bandung,6/9/2018,"Bagus, bersih, karena hotel baru juga kali ya, semua petugas ramah, cuma pas datang sabun di toilet habis dan minta dari jam 4 sore jam 8 malam baru di anter, Makanannya juga enak beragam murah juga perporsi 90rban all you can it, anak saya yang kecil juga tidak di hitung, Kolamnya juga bagus bersih di atas roof top gt bagus lah turun juga ada mal.",None,Netral,Negatif,None,Positif,Positif,Positif,
1158,Traveloka,Bandung,YELLO Hotel Paskal Bandung,6/2/2018,"Pada awalnya, saya tertarik pada betapa lucu hotel ini. Saya ingin mengalami menginap di hotel yang dirancang dengan baik. Walaupun sebenarnya hotel ini menawarkan layanan yang luar biasa, kamar yang bersih, staf yang ramah, juga lokasi yang bagus karena bangunannya terletak di sebelah mal, yang bagus untuk semua orang yang suka berbelanja. Meski tidak begitu banyak pilihan yang disediakan, saya kira makanannya cukup enak dan cukup menggugah selera.",Positif,Positif,Positif,None,Positif,None,Positif,
1159,Traveloka,Bandung,YELLO Hotel Paskal Bandung,6/2/2018,Saya sangat senang menginap di yello paskal bandung karena hotelnya sangat ceria dan dekat dari mal. Interior dan eksteriornya sangat berwarna-warni dengan desain mural jadi saya punya banyak pemotretan di sini dengan latar belakang itu dan dimasukkan ke posting baru saya di Instagram. Terima kasih sudah menerima saya,None,None,None,None,Positif,None,None,
1160,Traveloka,Bandung,YELLO Hotel Paskal Bandung,6/2/2018,"Kamar cukup luas sesuai dengan foto, makanan enak dan bervariasi, karyawan hotel masih muda dan energic + ramah. Karena hotel terintegrasi dengan mal ya gitu deh mau mengemal tinggal turun saja. direkomendasikan buat yang pengen santai. Nyaman di hotel tapi tetep pengen ke mal... Kebetulan menginap disini karena ada acara di cgv jadi oke banget.",Positif,None,Positif,None,Positif,None,Positif,
1161,Traveloka,Bandung,YELLO Hotel Paskal Bandung,6/2/2018,Staf yang ramah Kamar yang bagus. Harga yang pantas. Sangat direkomendasikan 👌,Positif,None,Positif,Positif,None,None,None,
1162,Traveloka,Bandung,YELLO Hotel Paskal Bandung,5/26/2018,"Bikin betah suasananya, akses ke mal dekat.",None,None,None,None,Positif,None,None,
1163,Traveloka,Bandung,YELLO Hotel Paskal Bandung,5/12/2018,Parkiran mobil sulit karena gabung dengan parkiran pengunjung mal,None,None,None,None,None,Negatif,None,
1164,Traveloka,Bandung,YELLO Hotel Paskal Bandung,5/12/2018,Nyaman dan pasti nanti balik lagi buat menginap disini,None,None,None,None,None,None,None,
1165,Traveloka,Bandung,favehotel Premier Cihampelas,5/2/2026,"Walaupun saya pilih kamar yang paling murah, tapi tetap pelayanan-nya ramah pollll dari cek in sampai cek out🤩. Jadi, enggak segan kalau mau tanya-tanya, terbaik pokoknyaaa..",None,None,Positif,None,None,None,None,
1166,Traveloka,Bandung,favehotel Premier Cihampelas,4/18/2026,Menyenangkan menginap di sini. Saya check-in dan minta welcoming cake dan ternyata bisa diantar ke kamar. Free tanpa biaya.,None,None,Positif,None,None,None,None,
1167,Traveloka,Bandung,favehotel Premier Cihampelas,4/4/2026,staf hotel ramah dan makanannya bervariasi,None,None,Positif,None,None,None,Positif,
1168,Traveloka,Bandung,favehotel Premier Cihampelas,3/28/2026,"Sebuah hotel yang terletak di Jalan Cihampelas, Bandung. Letaknya tidak jauh dari mal Cihampelas Walk. Di sekitar hotel banyak terdapat gerai oleh-oleh khas Bandung, dan aneka baju. Pilihan sarapannya beragam. Ada nasi, sayur, lauk hewani dan mi. Berikutnya ada roti, pastry, salad dan buah potong. Ada pula bubur manis dan asin, sereal dan aneka minuman panas dan dingin. Staf hotel cukup sigap dalam membantu tamu. Makasih.",None,None,Positif,None,Positif,None,Positif,
1169,Traveloka,Bandung,favehotel Premier Cihampelas,3/21/2026,"Sebenarnya saya suka banget nginep di hotel ini, kebersihan standar masih oke. Sarapan lumayan enak dan lengkap, akses ke mana-mana mudah, ada kolam renang dan tempat main anak juga, cocok banget yang mau bawa anak nginep di sini. Cuma minusnya, ga kedap suara, ada aja bunyi dari kamar lain kaya geser bangku atau yang lain-lainnya jadi kurang nyaman kalau pas mau tidur malam, hiks.",Negatif,Positif,None,None,Positif,Positif,Positif,
1170,Traveloka,Bandung,favehotel Premier Cihampelas,2/21/2026,"Tempatnya ramah anak, nyaman, dan strategis sekali ke mana-mana dan harganya terjangkau.",None,None,None,Positif,Positif,None,None,
1171,Traveloka,Bandung,favehotel Premier Cihampelas,2/7/2026,"Nyaman, aman, dan mudah ke mana-mana",None,None,None,None,Positif,None,None,
1172,Traveloka,Bandung,favehotel Premier Cihampelas,1/17/2026,"Nyamaaaannn banget, apalagi ditambah bs berenang, anak2 tambah happy deh. Deket kemana2 pula, cari jajanan n cuci mata tinggal melangkah ja.",None,None,None,None,Positif,Positif,None,
1173,Traveloka,Bandung,favehotel Premier Cihampelas,1/10/2026,"Proses check in sangat cepat, staf sangat ramah. Untuk lokasi cukup strategis berada di tengah-tengah Jl.Cihampelas, jadi kemana-mana dekat, terutama ke Ciwalk. Untuk sarapan kurang bervariasi, namun rasanya cukup enak. Saran jika menginap disini, permintaan kamar yang tidak dekat jalan raya. Kemarin karena penuh, jadi tidak bisa permintaan dan dapat kamar di bagian depan samping jalan, suara kendaraan terdengar jelas, sehingga cukup menganggu istirahat. Terimakasih untuk staf di kolam renang yang sangat membantu dan memberikan pertolongan saat anak saya terluka di kolam.",Negatif,None,Positif,None,Positif,Positif,Netral,
1174,Traveloka,Bandung,favehotel Premier Cihampelas,1/3/2026,staf hotel sangat ramah ramah kamar bersih dan wangi,None,Positif,Positif,None,None,None,None,
1175,Traveloka,Bandung,favehotel Premier Cihampelas,1/3/2026,"lumayan, saran ada tissue di kamar, bukan tissue gulung toilet.",None,Netral,None,None,None,None,None,
1176,Traveloka,Bandung,favehotel Premier Cihampelas,12/27/2025,"karena tipe standar kali ya jadinya kamar gk begitu besar.. kamar bersih rapi.
sarapan perlu ditinggatkan lagi soal rasa biar lebih enak.
lokasi enak, tinggal nyebrang ada Cihampelas walk, mau cari makan disitu banyak pilihan, ramah anak juga karena banyak spot utk anak.",Netral,Positif,None,None,Positif,Positif,Netral,
1177,Traveloka,Bandung,favehotel Premier Cihampelas,12/6/2025,"kamar mandinya tinggi, blm biasa model ini. suara dari luar gak kedap, kayak kos kosan gitu. pelayanan baik, kebersihan oke. wifi full sinyal tp kadang putus atau lemot",Netral,Positif,None,None,None,Netral,None,
1178,Traveloka,Bandung,favehotel Premier Cihampelas,11/22/2025,"mantap lah.. lokasi sgt strategis, akses kemana2 gampang.. minusnya jalanan depan hotel selalu macet..",None,None,None,None,Netral,None,None,
1179,Traveloka,Bandung,favehotel Premier Cihampelas,11/15/2025,kamar excutif luar biasa luas bagus,Positif,None,None,None,None,None,None,
1180,Traveloka,Bandung,favehotel Premier Cihampelas,10/25/2025,"Bs check in jam 12.30 kmrn Alhamdulillah, kamar di awal panas tp lama-lama dingin, Pintu toilet ga bs ditutup rapat. Skr klo malam bising dr lalu lalang motor. pelayanan dan pelayanan ok. Akses ke swimpool coba dibenahi lg krn agak-agak serem menuju kesana. Makanan enak dan variatif",Negatif,None,Positif,None,None,Netral,Positif,
1181,Traveloka,Bandung,favehotel Premier Cihampelas,10/4/2025,Hotel terbaik yang terjangkau dan nyaman👍,None,None,None,Positif,None,None,None,
1182,Traveloka,Bandung,favehotel Premier Cihampelas,10/4/2025,"Kemaren sempet nyobain setiap tipe kamar dr standar, superior, deluxe, junior suits. so far yg paling da terbaik itu deluxe n junior suits interiornya baru, lokasi convenience deket bgt sm ciwalk mal, oleh2 bandung dan jajanan kaki lima, minimarket sm atm ada di bawah hotel.",Positif,None,None,None,Positif,None,None,
1183,Traveloka,Bandung,favehotel Premier Cihampelas,10/4/2025,Staf baik kamar oke makanN enak juga,Positif,None,Positif,None,None,None,Positif,
1184,Traveloka,Bandung,favehotel Premier Cihampelas,9/27/2025,"Hotel dekat dengan pusat kota, staf hotel ramah, kamar bersih, menu sarapan bervariasi... Kayaknya bakal balik lagi menginap di sini",None,Positif,None,None,Positif,None,Positif,
1185,Traveloka,Bandung,favehotel Premier Cihampelas,9/20/2025,Hotel anggaran ramah di Bandung. Kamarnya bersih. Makanannya juga enak.,None,Positif,None,None,None,None,Positif,
1186,Traveloka,Bandung,favehotel Premier Cihampelas,9/13/2025,"Proses proses check-in cepat, staf membantu karena urgent butuh check-in lebih awal langsung dibantu. Kamar luas dan nyaman banget. Kolam renangnya juga bersih.",Positif,None,Positif,None,None,Positif,None,
1187,Traveloka,Bandung,favehotel Premier Cihampelas,8/30/2025,staf dan fasilitasnya sangat memuaskan,None,None,Positif,None,None,Positif,None,
1188,Traveloka,Bandung,favehotel Premier Cihampelas,8/30/2025,"lokasi juara. keluar langsung cihampelas dan jalan dikit sampe ciwalk. fasilitas bagus. ada kolam renang, playground, sauna. kalo kolam renang dewasa air hangat pasti lebih seru. staf ramah2, makanan enak, tapi kalo variasinya diperbanyak lebih bagus lagi. restorannya kurang besar. ac di kamar bocor dan dibawah ac ada tas laptop jadi pas sekali kena tasnya.",Negatif,None,Positif,None,Positif,Positif,Positif,
1189,Traveloka,Bandung,favehotel Premier Cihampelas,8/30/2025,"Fasilitasnya lumayan lengkap
Ada kolam renang, gym, playground, sauna juga. Dapat complimentary cake juga tapi sayangnya gak ada pengering rambut dikamar 😃, saya sudah whatsapp tidak ada jawaban. secara keseluruhan sepadan dengan harga, sarapan lumayan bervariatif saya coba hampir semua enak².
stafnya ramah² semua
terima kasih fave hotel 🥰",Negatif,None,Positif,None,None,Positif,Positif,
1190,Traveloka,Bandung,favehotel Premier Cihampelas,8/23/2025,"fasilitas dan lokasi sangat oke, staf pun sangat membantu. terima kasih",None,None,Positif,None,Positif,Positif,None,
1191,Traveloka,Bandung,favehotel Premier Cihampelas,8/16/2025,"sangat memuaskan pelayanannya,dan kolam renangnya jg bagus,airnya jg bersih",None,Positif,Positif,None,None,Positif,None,
1192,Traveloka,Bandung,favehotel Premier Cihampelas,8/2/2025,"staf hotel ramah dan sigap, informasi yang diberikan sangat jelas. Fasilitasnya oke, ada sauna-nya lho.",None,None,Positif,None,None,Positif,None,
1193,Traveloka,Bandung,favehotel Premier Cihampelas,8/2/2025,"Fasilitas semua ok, pelayanan ramah, cuma 1 doang yang bikin buruk mood, saat saya menginap sedang ada renovasi, entah kenapa pas banget entah di atas kamar, jadi kebayang kan berisiknya suara lagi renovasi.",Negatif,None,Positif,None,None,Positif,None,
1194,Traveloka,Bandung,favehotel Premier Cihampelas,8/2/2025,"area hotel dkt dg pusat kota. petugas keamanan ramah & staf ramah, kamar hotel & toilet bersih. Bisa permintaan ucapan HBD.",Positif,Positif,Positif,None,Positif,None,None,
1195,Traveloka,Bandung,favehotel Premier Cihampelas,7/26/2025,"sejauh ini bagus.. cuma ada miss aja dari stafnya.. mau perpanjang tapi harga sudah berubah karena weekend, padahal sebelumnya di info harganya gak semahal yang disampaikan staf lainnya",None,None,Negatif,Negatif,None,None,None,
1196,Traveloka,Bandung,favehotel Premier Cihampelas,7/19/2025,"Hotel nyaman, AC dingin, bersih, akses-nya dekat ke mana, sarapannya enak.",Positif,Positif,None,None,Positif,None,Positif,
1197,Traveloka,Bandung,favehotel Premier Cihampelas,7/12/2025,Hotel ⭐⭐⭐serasa ⭐⭐⭐⭐yg terkesan parfum ruangan nya enak banget,Positif,None,None,None,None,None,None,
1198,Traveloka,Bandung,favehotel Premier Cihampelas,7/5/2025,Check-in check-out-nya cepat... stafnya ramah-ramah...,None,None,Positif,None,None,None,None,
1199,Traveloka,Bandung,favehotel Premier Cihampelas,6/28/2025,"staf semua ramah, pelayanan keren, sangat direkomendasikan untuk liburan dipusat kota bandung.",None,None,Positif,None,Positif,None,None,
1200,Traveloka,Bandung,favehotel Premier Cihampelas,6/7/2025,"seneng banget menginap disini.
anak2 happy
kolam renang,sauna, makanan,
semua enak dan nyaman
lokasi strategis.",None,None,None,None,Positif,Positif,Positif,
1201,Traveloka,Bandung,favehotel Premier Cihampelas,6/7/2025,"lokasi stratetegis, dekat ciwalk, dekat toko oleh-oleh area cihampelas, kuliner juga lumayan banyak diarea hotel. Mini market ATM tersedia tinggal jalan kaki. Ke stasiun ke gedung sate ke lembang juga lumayan deket.
Akses gojek /grab banyak jadi tdk menunggu lama.
Untuk kamar tipe standar gak ada pengering rambut gak ada kulkas. Untuk makanan bagiku enak dan menunya lengkap. staf ramah. minuman sambutan dan snack ok..aku dapet harga 625k pas weekend. Kolam renang cukup luas dan lengkap ada untuk dewasa dan anak.
Ada sauna dan gym free. secara keseluruhan puas. Rate 8/10.. terima kasih Fave Premiere Cihampelas 🥰",Netral,None,Positif,None,Positif,Positif,Positif,
1202,Traveloka,Bandung,favehotel Premier Cihampelas,5/24/2025,"Sesampai di hotel, kami istirahat sejenak dan sore hari terbangun mendapatkan cake HAPPY ANNIVERSARY dari chef. Surprise yang luar biasa, terima kasih Favehotel premium. Pasti akan kembali",None,None,None,None,None,None,Positif,
1203,Traveloka,Bandung,favehotel Premier Cihampelas,5/17/2025,sangat sangat nyaman terlebih lagi dari staf hotelnya sangat sangat membantu semuanya cuma 1 yg kurang untuk kunci pintunya beberapa kali saya harus minta ganti tapi its ok gpp terbayarkan dengan pelayanan staf yg sangat ramah terima kasih,Netral,None,Positif,None,None,None,None,
1204,Traveloka,Bandung,favehotel Premier Cihampelas,5/3/2025,"staf ramah, proses proses check-in cepat, penjelasan dari FO juga jelas, pinjam setrika ke HK langsung direspons, staf resto saat sarapan juga sigap bawa piring/gelas yang sudah selesai dipakai, kamarnya bersih banget apalagi tempat tidur sama handuknya bersih banget. Juara.",None,Positif,Positif,None,None,None,None,
1205,Traveloka,Bandung,favehotel Premier Cihampelas,4/12/2025,bagus smua.. ramah smua staf nya.. dekat dr ciwalk,None,None,Positif,None,Positif,None,None,
1206,Traveloka,Bandung,favehotel Premier Cihampelas,4/5/2025,"alhamdulillah, puas dengan pelayanannya. makannya juga enak. servisnya cepat.",None,None,Positif,None,None,None,Positif,
1207,Traveloka,Bandung,favehotel Premier Cihampelas,3/15/2025,"stafnya ramah-ramah, Makanan-nya enak-enak, kolam renang-nya bersih, anak-anak saya puas berenang. Tempat gym-nya alat-nya lengkap, ada sauna. Lokasi-nya dekat kemana-mana, ke mal tinggal jalan kaki doang. Nanti bakal nginap lagi di sini sama anak-anak. Cuma satu aja sih kalau hujan bagian depan turun tangga licin banget, saya sampai jatuh.",None,None,Positif,None,Positif,Positif,Positif,
1208,Traveloka,Bandung,favehotel Premier Cihampelas,2/22/2025,mantap jiwa bagus sekali mantap,None,None,None,None,None,None,None,
1209,Traveloka,Bandung,favehotel Premier Cihampelas,2/15/2025,hotelnya nyaman dan bersih... tapi lobby nya aga bau rokok pada saat itu..,None,Negatif,None,None,None,None,None,
1210,Traveloka,Bandung,favehotel Premier Cihampelas,2/1/2025,"untuk makanan over all lumayan, cuman kemarin pas bikin roti pake selai blueberry rasanya aneh.",None,None,None,None,None,None,Netral,
1211,Traveloka,Bandung,favehotel Premier Cihampelas,2/1/2025,"Seru dan nyaman, hotel dekat pusat perbelanjaan dan oleh-oleh Bandung, kamar-nya lumayan bagus dan semua fasilitas bisa dinikmati.",Netral,None,None,None,Positif,Positif,None,
1212,Traveloka,Bandung,favehotel Premier Cihampelas,1/11/2025,"Lokasi hotelnya sangat strategis, dan para stafnya sangat ramah.",None,None,Positif,None,Positif,None,None,
1213,Traveloka,Bandung,favehotel Premier Cihampelas,1/4/2025,"Lokasi strategis, saat malam butuh cemilan banyak di sekitar hotel, ke mal cuma beberapa langkah, kamar bersih, staf ramah...",Positif,None,Positif,None,Positif,None,None,
1214,Traveloka,Bandung,favehotel Premier Cihampelas,11/9/2024,Nyamann staf ramah” tempat strategis,None,None,Positif,None,Positif,None,None,
1215,Traveloka,Bandung,favehotel Premier Cihampelas,11/9/2024,"Ada kolam renangnya, kopi-nya enak, sarapan-nya lumayan, variasi semuanya bagus, stafnya ramah-ramah.",None,None,None,None,None,Positif,Positif,
1216,Traveloka,Bandung,favehotel Premier Cihampelas,10/12/2024,"staf hotel ramah dan strategis, pusat kota. Makanannya enak, fasilitas bagus. bagus hotel and bagus review",None,None,Positif,None,Positif,Positif,Positif,
